10330,145.000,563.000,26.000,1.000,1,111.000,111.000,0.000,0.000,111.000,111.000,111.000,0.000,0.000,111.000,0.197333,0.197333,0.000000,0.000000,0.197333
10331,350.000,1290.000,61.000,2.000,1,254.000,254.000,0.000,0.000,254.000,254.000,254.000,0.000,0.000,254.000,0.196899,0.196899,0.000000,0.000000,0.196899
10333,85.000,398.000,18.000,1.000,1,78.000,78.000,0.000,0.000,78.000,78.000,78.000,0.000,0.000,78.000,0.196226,0.196226,0.000000,0.000000,0.196226
10335,205.000,728.000,35.000,1.000,1,143.000,143.000,0.000,0.000,143.000,143.000,143.000,0.000,0.000,143.000,0.196563,0.196563,0.000000,0.000000,0.196563
10339,17.000,111.000,4.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10340,0.000,0.000,0.000,0.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL
10341,27.000,168.000,17.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10437,168.000,1421.000,54.000,2.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10455,240.000,744.000,100.000,2.000,1,298.000,298.000,0.000,141.000,157.000,298.000,298.000,0.000,141.000,157.000,0.400537,0.400537,0.000000,0.189516,0.211021
10485,343.000,1528.000,88.000,2.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10486,204.000,747.000,44.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10552,2237.000,32882.000,962.000,18.000,1,5637.000,5637.000,0.000,7205.000,-1568.000,5637.000,5637.000,0.000,7205.000,-1568.000,0.171433,0.171433,0.000000,0.219120,-0.047686
10556,1122.000,19901.000,718.000,11.000,1,3406.000,3406.000,0.000,2563.000,843.000,3406.000,3406.000,0.000,2563.000,843.000,0.171153,0.171153,0.000000,0.128792,0.042361
10558,2062.000,33077.000,1114.000,18.000,1,5641.000,5641.000,0.000,6387.000,-746.000,5641.000,5641.000,0.000,6387.000,-746.000,0.170545,0.170545,0.000000,0.193098,-0.022553
10560,2401.000,40806.000,1353.000,22.000,2,1644.058,1644.058,0.000,1516.500,127.558,3288.116,3288.116,0.000,3033.000,255.116,0.040289,0.040289,0.000000,0.037163,0.003125
10561,2280.000,38010.000,1290.000,21.000,3,1543.742,1543.742,0.000,1193.000,350.742,4631.225,4631.225,0.000,3579.000,1052.225,0.040615,0.040615,0.000000,0.031387,0.009227
10563,2428.000,42735.000,1319.000,22.000,1,4296.252,4296.252,0.000,4000.000,296.252,4296.252,4296.252,0.000,4000.000,296.252,0.100533,0.100533,0.000000,0.093600,0.006932
10655,1040.000,44596.000,1092.000,20.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10657,1164.000,41832.000,1043.000,18.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10659,1016.000,41896.000,927.000,19.000,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10660,849.000,39409.000,877.000,17.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
